#separator:tab
#html:true
#tags column:3
Common mistake — GELU / SiLU (Smooth Activations)?	Conflating the activation with the gating scheme. SwiGLU/GeGLU are GLU *variants* (an extra elementwise multiply by a learned linear branch, 3 weight matrices, hidden dim shrunk to ~2/3 d_ff for param parity) — the "Swi"/"Ge" only names which base activation gates the branch. SwiGLU ≠ SiLU. Also: the tanh-GELU approximation and exact erf-GELU…	nthexp::bricks::mistakes
Define / recall: <b>Generalized Advantage Estimation (GAE)</b>	λ-weighted exponential average of multi-step TD residuals that estimates the advantage A(s,a) with a tunable bias-variance knob — the "A" that PPO's clipped surrogate multiplies against the policy ratio.	nthexp::bricks
Common mistake — Generalized Advantage Estimation (GAE)?	Confusing the two discount-like parameters. γ discounts *rewards* (defines the objective). λ only controls the *bias-variance tradeoff of the estimator* — it does not change what is being optimized. Also: GAE needs a learned V(s); without a critic (as in GRPO) you are not doing GAE, you are using a different baseline.	nthexp::bricks::mistakes
Define / recall: <b>Generator-Verifier Gap</b>	The asymmetry that checking a candidate solution is cheaper/more reliable than producing it — the conceptual reason test-time compute (best-of-N, search, self-correction) buys accuracy at all.	nthexp::bricks
Common mistake — Generator-Verifier Gap?	Assuming the gap always exists, or that the verifier is free and perfect. If the verifier is itself learned and gameable, best-of-N becomes reward hacking — you optimize the proxy, not correctness. And for many open-ended tasks (essay quality, "is this aligned"), verification is *not* easier than generation, so test-time scaling flattens fast.	nthexp::bricks::mistakes
Define / recall: <b>GPTQ</b>	One-shot post-training weight quantization to 3-4 bits that quantizes each layer's weights column-by-column while using approximate second-order (Hessian) information to greedily update the not-yet-quantized columns and minimize layerwise output reconstruction error — the canonical INT4 weight-only baseline.	nthexp::bricks
Common mistake — GPTQ?	Thinking the "second-order info" is the loss Hessian. GPTQ never touches gradients or the training loss — H = XXᵀ is the Hessian of the *layerwise* reconstruction objective, estimated from a small calibration set (often ~128 sequences). This is also why it can overfit calibration data and why it leaves activation outliers untouched (it's…	nthexp::bricks::mistakes
Define / recall: <b>GPU Interconnect Topology (NVLink / NVSwitch / InfiniBand)</b>	A bandwidth hierarchy — NVLink/NVSwitch give ~TB/s all-to-all *within* a node while InfiniBand/Ethernet give ~tens-of-GB/s *across* nodes — so parallelism axes are mapped to the topology (TP intra-node, DP/PP/EP inter-node) to keep the chattiest collectives on the fattest links.	nthexp::bricks
Common mistake — GPU Interconnect Topology (NVLink / NVSwitch / InfiniBand)?	Setting TP degree larger than the NVLink domain (e.g., TP=16 on 8-GPU nodes), forcing per-layer all-reduces over InfiniBand. The per-layer collective traffic then saturates the slow fabric and tanks throughput — TP must stay inside the fast intra-node domain.	nthexp::bricks::mistakes
Define / recall: <b>GPU Memory Hierarchy (HBM / SRAM / Registers)</b>	A tiered memory stack — registers, L1/shared SRAM, L2, then HBM — where each level up is ~10-100x faster but ~100-1000x smaller, so data movement (not FLOPs) usually bottlenecks ML kernels; this asymmetry is the physical reason FlashAttention and kernel fusion exist.	nthexp::bricks
Common mistake — GPU Memory Hierarchy (HBM / SRAM / Registers)?	Optimizing for FLOPs / counting MACs when the kernel is memory-bound. Halving the math does nothing if you still move the same bytes through HBM — the roofline ceiling is the bandwidth, not the FLOP rate. Profile arithmetic intensity first; only compute-bound kernels benefit from lower-precision math or fewer ops.	nthexp::bricks::mistakes
Define / recall: <b>Grouped-Query Attention (GQA / MQA)</b>	Share K/V projections across groups of query heads — MQA uses one shared K/V head, GQA uses G groups — shrinking the KV cache by H/G× at modest quality cost; GQA is the modern default.	nthexp::bricks
Common mistake — Grouped-Query Attention (GQA / MQA)?	Thinking GQA reduces compute or parameters meaningfully. The win is **KV-cache memory and decode bandwidth**, not FLOPs — query heads (and thus the QKᵀ·V work) are untouched. It is an inference-memory optimization, and at small batch / short context the speedup can be negligible.	nthexp::bricks::mistakes
Define / recall: <b>Gradient Accumulation & Micro-Batching</b>	Split a large effective batch into K micro-batches, run forward/backward on each and sum (or average) the gradients before a single optimizer step — trading wall-clock for a large batch that won't fit in memory, and deferring the all-reduce to the last micro-batch.	nthexp::bricks
Common mistake — Gradient Accumulation & Micro-Batching?	Forgetting BatchNorm and per-token loss normalization don't commute with accumulation. BatchNorm statistics are computed per micro-batch (K small batches ≠ one big batch) — use a norm that's batch-independent. And with token-level loss (variable-length sequences), naive `loss/K` mis-weights micro-batches with different token counts; normalize by…	nthexp::bricks::mistakes
Define / recall: <b>Gradient Checkpointing</b>	Recompute activations during the backward pass instead of storing them — trade ~1 extra forward pass for an O(√L) (or better) reduction in activation memory, the dominant memory cost of training long sequences.	nthexp::bricks
Common mistake — Gradient Checkpointing?	Thinking it saves *parameter* or *optimizer-state* memory. It does not — it only cuts **activation** memory. If your OOM is from optimizer states (Adam's 2× moments) or model weights, use ZeRO/FSDP, not checkpointing. Also: combine carefully with dropout/other RNG ops — the recomputed forward must reuse the *same* random seed (non-reentrant…	nthexp::bricks::mistakes
Define / recall: <b>Gradient Clipping</b>	Rescale the gradient — almost always by its global L2 norm — down to a threshold c so no single update can blow up, capping the damage from rare large gradients; the default guardrail in every large-scale run.	nthexp::bricks
Common mistake — Gradient Clipping?	Thinking clipping changes the optimization direction or is a substitute for fixing the underlying instability. Global-norm clipping preserves direction (it is just a scalar shrink), but a frequently-active clip is a *symptom*: lower LR, add warmup, or bound the blowing-up quantity (QK-norm for attention logits, z-loss for output logits). Also:…	nthexp::bricks::mistakes
Define / recall: <b>Gradient Variance Reduction & Control Variates</b>	Subtract a correlated, zero-mean term (baseline / control variate) from a Monte Carlo gradient estimator to slash its variance without adding bias — the engineering that makes REINFORCE usable and the formal reason GRPO's group-mean baseline works.	nthexp::bricks
Common mistake — Gradient Variance Reduction & Control Variates?	Making the baseline depend on the *sampled action* (or otherwise correlated with the noise it's meant to cancel) — this breaks the E[b·∇log π]=0 identity and introduces **bias**. The baseline may depend on the state/prompt freely, but never on the action drawn. A baseline only reduces variance; it never changes the expected gradient.	nthexp::bricks::mistakes
Define / recall: <b>Grokking</b>	A delayed generalization phenomenon where test accuracy jumps from chance to near-perfect long after training accuracy has saturated at 100% — a sharp phase transition driven by weight decay slowly replacing a memorizing solution with a generalizing circuit.	nthexp::bricks
Common mistake — Grokking?	Believing grokking requires weird/algorithmic data and is unrelated to real training. The core ingredient is **regularization (weight decay) continuing to act after the loss is ~0**, which holds broadly. The deeper error is thinking the network "does nothing" during the plateau — the generalizing circuit is forming the whole time (visible in…	nthexp::bricks::mistakes
Define / recall: <b>Grouped / Document-Aware Loss Masking & Token Weighting</b>	A per-token mask/weight vector that decides which tokens contribute to the next-token loss and how much — completion-only SFT masks the prompt, packing masks cross-document spans, and weighting corrects for length/turn imbalance — a quietly load-bearing post-training detail.	nthexp::bricks
